Execution Time,Hour,DayOfWeek,ServerType_MacBookPro1,ServerType_MacBookPro2,ServerType_RaspberryPi,ServerType_VM
0.113718032836914,14,3,True,False,False,False
0.1078798770904541,14,3,True,False,False,False
0.111119270324707,14,3,True,False,False,False
0.1099441051483154,14,3,True,False,False,False
0.1100890636444091,14,3,True,False,False,False
0.1077680587768554,14,3,True,False,False,False
0.1077251434326171,14,3,True,False,False,False
0.1011009216308593,14,3,True,False,False,False
0.105903148651123,14,3,True,False,False,False
0.1011340618133544,14,3,True,False,False,False
0.113243818283081,14,3,True,False,False,False
0.1090290546417236,14,3,True,False,False,False
0.0983860492706298,14,3,True,False,False,False
0.1084139347076416,14,3,True,False,False,False
0.1111681461334228,14,3,True,False,False,False
0.1006600856781005,14,3,True,False,False,False
0.1074779033660888,14,3,True,False,False,False
0.1088371276855468,14,3,True,False,False,False
0.1044507026672363,14,3,True,False,False,False
0.1033582687377929,14,3,True,False,False,False
0.1024739742279052,14,3,True,False,False,False
0.104111909866333,14,3,True,False,False,False
0.1073198318481445,14,3,True,False,False,False
0.1154401302337646,14,3,True,False,False,False
0.1072051525115966,14,3,True,False,False,False
0.1025099754333496,14,3,True,False,False,False
0.1055300235748291,14,3,True,False,False,False
0.1115031242370605,14,3,True,False,False,False
0.1167569160461425,14,3,True,False,False,False
0.115882396697998,14,3,True,False,False,False
0.1064109802246093,14,3,True,False,False,False
0.1107800006866455,14,3,True,False,False,False
0.1026611328125,14,3,True,False,False,False
0.1086170673370361,14,3,True,False,False,False
0.1013379096984863,14,3,True,False,False,False
0.1106140613555908,14,3,True,False,False,False
0.1032500267028808,14,3,True,False,False,False
0.1029860973358154,14,3,True,False,False,False
0.1056511402130127,14,3,True,False,False,False
0.1143958568572998,14,3,True,False,False,False
0.1047589778900146,14,3,True,False,False,False
0.1073710918426513,14,3,True,False,False,False
0.109800100326538,14,3,True,False,False,False
0.1101739406585693,14,3,True,False,False,False
0.1043813228607177,14,3,True,False,False,False
0.1017842292785644,14,3,True,False,False,False
0.1027519702911377,14,3,True,False,False,False
0.1189630031585693,14,3,True,False,False,False
0.1118626594543457,14,3,True,False,False,False
0.0983009338378906,14,3,True,False,False,False
0.109947919845581,14,3,True,False,False,False
0.1309828758239746,14,3,True,False,False,False
0.1084048748016357,14,3,True,False,False,False
0.2219338417053222,14,3,True,False,False,False
0.1048569679260253,14,3,True,False,False,False
0.1055459976196289,14,3,True,False,False,False
0.0994129180908203,14,3,True,False,False,False
0.1044511795043945,14,3,True,False,False,False
0.1080939769744873,14,3,True,False,False,False
0.1098828315734863,14,3,True,False,False,False
0.1087491512298584,14,3,True,False,False,False
0.1082189083099365,14,3,True,False,False,False
0.1088960170745849,14,3,True,False,False,False
0.1112480163574218,14,3,True,False,False,False
0.1009140014648437,14,3,True,False,False,False
0.1042277812957763,14,3,True,False,False,False
0.1085917949676513,14,3,True,False,False,False
0.110987901687622,14,3,True,False,False,False
0.115131139755249,14,3,True,False,False,False
0.1159160137176513,14,3,True,False,False,False
0.1073269844055175,14,3,True,False,False,False
0.1037020683288574,14,3,True,False,False,False
0.1240010261535644,14,3,True,False,False,False
0.1168229579925537,14,3,True,False,False,False
0.1061649322509765,14,3,True,False,False,False
0.1042590141296386,14,3,True,False,False,False
0.1105589866638183,14,3,True,False,False,False
0.1070120334625244,14,3,True,False,False,False
0.1124050617218017,14,3,True,False,False,False
0.1221389770507812,14,3,True,False,False,False
0.100597858428955,14,3,True,False,False,False
0.1125910282135009,14,3,True,False,False,False
0.1053502559661865,14,3,True,False,False,False
0.1045560836791992,14,3,True,False,False,False
0.1032898426055908,14,3,True,False,False,False
0.1002538204193115,14,3,True,False,False,False
0.1042151451110839,14,3,True,False,False,False
0.1023249626159668,14,3,True,False,False,False
0.1004800796508789,14,3,True,False,False,False
0.1140558719635009,14,3,True,False,False,False
0.1114668846130371,14,3,True,False,False,False
0.1099047660827636,14,3,True,False,False,False
0.1086859703063964,14,3,True,False,False,False
0.1095638275146484,14,3,True,False,False,False
0.1136550903320312,14,3,True,False,False,False
0.0982100963592529,14,3,True,False,False,False
0.0997490882873535,14,3,True,False,False,False
0.1044731140136718,14,3,True,False,False,False
0.1113221645355224,14,3,True,False,False,False
0.1082258224487304,14,3,True,False,False,False
0.1059951782226562,14,3,True,False,False,False
0.1144258975982666,14,3,True,False,False,False
0.1133649349212646,14,3,True,False,False,False
0.1173748970031738,14,3,True,False,False,False
0.1018979549407959,14,3,True,False,False,False
0.1134090423583984,14,3,True,False,False,False
0.1111407279968261,14,3,True,False,False,False
0.1122827529907226,14,3,True,False,False,False
0.0987787246704101,14,3,True,False,False,False
0.1038012504577636,14,3,True,False,False,False
0.1178390979766845,14,3,True,False,False,False
0.1054637432098388,14,3,True,False,False,False
0.0977461338043212,14,3,True,False,False,False
0.1123080253601074,14,3,True,False,False,False
0.1004042625427246,14,3,True,False,False,False
0.1011431217193603,14,3,True,False,False,False
0.1033761501312255,14,3,True,False,False,False
0.1148500442504882,14,3,True,False,False,False
0.10418701171875,14,3,True,False,False,False
0.1045258045196533,14,3,True,False,False,False
0.1141021251678466,14,3,True,False,False,False
0.1199140548706054,14,3,True,False,False,False
0.1015322208404541,14,3,True,False,False,False
0.1061360836029052,14,3,True,False,False,False
0.1024713516235351,14,3,True,False,False,False
0.1040380001068115,14,3,True,False,False,False
0.1030478477478027,14,3,True,False,False,False
0.1003291606903076,14,3,True,False,False,False
0.1023077964782714,14,3,True,False,False,False
0.1026029586791992,14,3,True,False,False,False
0.1191411018371582,14,3,True,False,False,False
0.1110792160034179,14,3,True,False,False,False
0.1106529235839843,14,3,True,False,False,False
0.1150658130645752,14,3,True,False,False,False
0.1045823097229003,14,3,True,False,False,False
0.1093099117279052,14,3,True,False,False,False
0.1038098335266113,14,3,True,False,False,False
0.1103191375732421,14,3,True,False,False,False
0.1038389205932617,14,3,True,False,False,False
0.1194510459899902,14,3,True,False,False,False
0.1076221466064453,14,3,True,False,False,False
0.1071579456329345,14,3,True,False,False,False
0.1068489551544189,14,3,True,False,False,False
0.1015479564666748,14,3,True,False,False,False
0.1093299388885498,14,3,True,False,False,False
0.1029870510101318,14,3,True,False,False,False
0.1067478656768798,14,3,True,False,False,False
0.1066598892211914,14,3,True,False,False,False
0.1101298332214355,14,3,True,False,False,False
0.1125960350036621,14,3,True,False,False,False
0.1086580753326416,14,3,True,False,False,False
0.1171081066131591,14,3,True,False,False,False
0.1036770343780517,14,3,True,False,False,False
0.1184031963348388,14,3,True,False,False,False
0.1082630157470703,14,3,True,False,False,False
0.1013321876525878,14,3,True,False,False,False
0.0994679927825927,14,3,True,False,False,False
0.1115152835845947,14,3,True,False,False,False
0.110037088394165,14,3,True,False,False,False
0.1076610088348388,14,3,True,False,False,False
0.1152451038360595,14,3,True,False,False,False
0.1041281223297119,14,3,True,False,False,False
0.1142489910125732,14,3,True,False,False,False
0.1022729873657226,14,3,True,False,False,False
0.1087770462036132,14,3,True,False,False,False
0.1123428344726562,14,3,True,False,False,False
0.1097910404205322,14,3,True,False,False,False
0.1061878204345703,14,3,True,False,False,False
0.1128041744232177,14,3,True,False,False,False
0.1146419048309326,14,3,True,False,False,False
0.1024138927459716,14,3,True,False,False,False
0.1055128574371337,14,3,True,False,False,False
0.1106281280517578,14,3,True,False,False,False
0.1208052635192871,14,3,True,False,False,False
0.1047139167785644,14,3,True,False,False,False
0.1244261264801025,14,3,True,False,False,False
0.1048481464385986,14,3,True,False,False,False
0.1015188694000244,14,3,True,False,False,False
0.1097259521484375,14,3,True,False,False,False
0.0998139381408691,14,3,True,False,False,False
0.1048130989074707,14,3,True,False,False,False
0.1030778884887695,14,3,True,False,False,False
0.1116919517517089,14,3,True,False,False,False
0.1198339462280273,14,3,True,False,False,False
0.1032750606536865,14,3,True,False,False,False
0.1052720546722412,14,3,True,False,False,False
0.1044239997863769,14,3,True,False,False,False
0.1138291358947753,14,3,True,False,False,False
0.1192610263824462,14,3,True,False,False,False
0.1126110553741455,14,3,True,False,False,False
0.1136891841888427,14,3,True,False,False,False
0.101374864578247,14,3,True,False,False,False
0.1005392074584961,14,3,True,False,False,False
0.1019229888916015,14,3,True,False,False,False
0.1083002090454101,14,3,True,False,False,False
0.109332799911499,14,3,True,False,False,False
0.1131138801574707,14,3,True,False,False,False
0.1067399978637695,14,3,True,False,False,False
0.103036880493164,14,3,True,False,False,False
0.1180391311645507,14,3,True,False,False,False
0.1107327938079834,14,3,True,False,False,False
0.1141231060028076,14,3,True,False,False,False
0.098834753036499,14,3,True,False,False,False
0.1003048419952392,14,3,True,False,False,False
0.1066486835479736,14,3,True,False,False,False
0.1071610450744628,14,3,True,False,False,False
0.1218090057373046,14,3,True,False,False,False
0.1146290302276611,14,3,True,False,False,False
0.1113207340240478,14,3,True,False,False,False
0.1060552597045898,14,3,True,False,False,False
0.1041889190673828,14,3,True,False,False,False
0.0982148647308349,14,3,True,False,False,False
0.111764907836914,14,3,True,False,False,False
0.11246919631958,14,3,True,False,False,False
0.1106660366058349,14,3,True,False,False,False
0.1134719848632812,14,3,True,False,False,False
0.1108169555664062,14,3,True,False,False,False
0.1145708560943603,14,3,True,False,False,False
0.1139252185821533,14,3,True,False,False,False
0.1144146919250488,14,3,True,False,False,False
0.1041383743286132,14,3,True,False,False,False
0.1023221015930175,14,3,True,False,False,False
0.1078720092773437,14,3,True,False,False,False
0.1104018688201904,14,3,True,False,False,False
0.1046400070190429,14,3,True,False,False,False
0.1063921451568603,14,3,True,False,False,False
0.113955020904541,14,3,True,False,False,False
0.1115920543670654,14,3,True,False,False,False
0.1035311222076416,14,3,True,False,False,False
0.1026670932769775,14,3,True,False,False,False
0.1192708015441894,14,3,True,False,False,False
0.1154079437255859,14,3,True,False,False,False
0.1120021343231201,14,3,True,False,False,False
0.1032161712646484,14,3,True,False,False,False
0.1012830734252929,14,3,True,False,False,False
0.1021449565887451,14,3,True,False,False,False
0.1121010780334472,14,3,True,False,False,False
0.1023311614990234,14,3,True,False,False,False
0.1197631359100341,14,3,True,False,False,False
0.1186621189117431,14,3,True,False,False,False
0.1139750480651855,14,3,True,False,False,False
0.1076452732086181,14,3,True,False,False,False
0.0992689132690429,14,3,True,False,False,False
0.100715160369873,14,3,True,False,False,False
0.1133680343627929,14,3,True,False,False,False
0.1116580963134765,14,3,True,False,False,False
0.1100668907165527,14,3,True,False,False,False
0.1077103614807128,14,3,True,False,False,False
0.1064357757568359,14,3,True,False,False,False
0.1048970222473144,14,3,True,False,False,False
0.1021909713745117,14,3,True,False,False,False
0.1169250011444091,14,3,True,False,False,False
0.1092510223388671,14,3,True,False,False,False
0.1060431003570556,14,3,True,False,False,False
0.1112651824951171,14,3,True,False,False,False
0.1051139831542968,14,3,True,False,False,False
0.1006462574005127,14,3,True,False,False,False
0.1144618988037109,14,3,True,False,False,False
0.1142451763153076,14,3,True,False,False,False
0.1119811534881591,14,3,True,False,False,False
0.1009089946746826,14,3,True,False,False,False
0.1016268730163574,14,3,True,False,False,False
0.0974299907684326,14,3,True,False,False,False
0.1119360923767089,14,3,True,False,False,False
0.1064620018005371,14,3,True,False,False,False
0.1083588600158691,14,3,True,False,False,False
0.1019678115844726,14,3,True,False,False,False
0.107800006866455,14,3,True,False,False,False
0.1081888675689697,14,3,True,False,False,False
0.1123409271240234,14,3,True,False,False,False
0.1102581024169921,14,3,True,False,False,False
0.1075351238250732,14,3,True,False,False,False
0.0995821952819824,14,3,True,False,False,False
0.1035859584808349,14,3,True,False,False,False
0.1036882400512695,14,3,True,False,False,False
0.1242680549621582,14,3,True,False,False,False
0.1122970581054687,14,3,True,False,False,False
0.1199951171875,14,3,True,False,False,False
0.1014087200164794,14,3,True,False,False,False
0.1060197353363037,14,3,True,False,False,False
0.1118621826171875,14,3,True,False,False,False
0.1127748489379882,14,3,True,False,False,False
0.1073048114776611,14,3,True,False,False,False
0.1031358242034912,14,3,True,False,False,False
0.1122438907623291,14,3,True,False,False,False
0.1007308959960937,14,3,True,False,False,False
0.1014578342437744,14,3,True,False,False,False
0.1024408340454101,14,3,True,False,False,False
0.1078770160675048,14,3,True,False,False,False
0.1067948341369628,14,3,True,False,False,False
0.1085150241851806,14,3,True,False,False,False
0.1033380031585693,14,3,True,False,False,False
0.108163833618164,14,3,True,False,False,False
0.1039128303527832,14,3,True,False,False,False
0.1206393241882324,14,3,True,False,False,False
0.1192438602447509,14,3,True,False,False,False
0.1147131919860839,14,3,True,False,False,False
0.111083984375,14,3,True,False,False,False
0.1037569046020507,14,3,True,False,False,False
0.105165958404541,14,3,True,False,False,False
0.1158831119537353,14,3,True,False,False,False
0.1025569438934326,14,3,True,False,False,False
0.0989942550659179,14,3,True,False,False,False
0.1075849533081054,14,3,True,False,False,False
0.1166877746582031,14,3,True,False,False,False
0.1140201091766357,14,3,True,False,False,False
0.1052219867706298,14,3,True,False,False,False
0.1030421257019043,14,3,True,False,False,False
0.1177031993865966,14,3,True,False,False,False
0.1179468631744384,14,3,True,False,False,False
0.1018621921539306,14,3,True,False,False,False
0.1116573810577392,14,3,True,False,False,False
0.1039848327636718,14,3,True,False,False,False
0.1076161861419677,14,3,True,False,False,False
0.1074309349060058,14,3,True,False,False,False
0.0988960266113281,14,3,True,False,False,False
0.1010441780090332,14,3,True,False,False,False
0.1058712005615234,14,3,True,False,False,False
0.1049280166625976,14,3,True,False,False,False
0.1105930805206298,14,3,True,False,False,False
0.1053953170776367,14,3,True,False,False,False
0.1025550365447998,14,3,True,False,False,False
0.106321096420288,14,3,True,False,False,False
0.1162688732147216,14,3,True,False,False,False
0.1036679744720459,14,3,True,False,False,False
0.1096699237823486,14,3,True,False,False,False
0.1075210571289062,14,3,True,False,False,False
0.1028599739074707,14,3,True,False,False,False
0.1065959930419921,14,3,True,False,False,False
0.1020970344543457,14,3,True,False,False,False
0.1023478507995605,14,3,True,False,False,False
0.1160609722137451,14,3,True,False,False,False
0.1012020111083984,14,3,True,False,False,False
0.1181659698486328,14,3,True,False,False,False
0.1050870418548584,14,3,True,False,False,False
0.1019351482391357,14,3,True,False,False,False
0.10552978515625,14,3,True,False,False,False
0.1052160263061523,14,3,True,False,False,False
0.1130549907684326,14,3,True,False,False,False
0.1072807312011718,14,3,True,False,False,False
0.1108989715576171,14,3,True,False,False,False
0.1083662509918212,14,3,True,False,False,False
0.1135282516479492,14,3,True,False,False,False
0.0995471477508544,14,3,True,False,False,False
0.108051061630249,14,3,True,False,False,False
0.1115756034851074,14,3,True,False,False,False
0.1139109134674072,14,3,True,False,False,False
0.1141839027404785,14,3,True,False,False,False
0.0997622013092041,14,3,True,False,False,False
0.1077690124511718,14,3,True,False,False,False
0.1088569164276123,14,3,True,False,False,False
0.1113929748535156,14,3,True,False,False,False
0.1099541187286377,14,3,True,False,False,False
0.108069896697998,14,3,True,False,False,False
0.1072046756744384,14,3,True,False,False,False
0.1035451889038086,14,3,True,False,False,False
0.1064319610595703,14,3,True,False,False,False
0.1139771938323974,14,3,True,False,False,False
0.1018788814544677,14,3,True,False,False,False
0.1131370067596435,14,3,True,False,False,False
0.0994548797607421,14,3,True,False,False,False
0.1098620891571044,14,3,True,False,False,False
0.1196420192718505,14,3,True,False,False,False
0.1112709045410156,14,3,True,False,False,False
0.1069269180297851,14,3,True,False,False,False
0.1053290367126464,14,3,True,False,False,False
0.1032171249389648,14,3,True,False,False,False
0.1087119579315185,14,3,True,False,False,False
0.1077427864074707,14,3,True,False,False,False
0.109591007232666,14,3,True,False,False,False
0.10142183303833,14,3,True,False,False,False
0.1136519908905029,14,3,True,False,False,False
0.1060969829559326,14,3,True,False,False,False
0.1143691539764404,14,3,True,False,False,False
0.1089329719543457,14,3,True,False,False,False
0.1026780605316162,14,3,True,False,False,False
0.1054561138153076,14,3,True,False,False,False
0.1033110618591308,14,3,True,False,False,False
0.1127960681915283,14,3,True,False,False,False
0.1086111068725586,14,3,True,False,False,False
0.1167621612548828,14,3,True,False,False,False
0.1174609661102294,14,3,True,False,False,False
0.1126790046691894,14,3,True,False,False,False
0.1067211627960205,14,3,True,False,False,False
0.11639404296875,14,3,True,False,False,False
0.1132068634033203,14,3,True,False,False,False
0.103456974029541,14,3,True,False,False,False
0.1171910762786865,14,3,True,False,False,False
0.1078121662139892,14,3,True,False,False,False
0.1114289760589599,14,3,True,False,False,False
0.1104171276092529,14,3,True,False,False,False
0.1064472198486328,14,3,True,False,False,False
0.1052489280700683,14,3,True,False,False,False
0.1016230583190918,14,3,True,False,False,False
0.1029009819030761,14,3,True,False,False,False
0.1096577644348144,14,3,True,False,False,False
0.1124470233917236,14,3,True,False,False,False
0.1132369041442871,14,3,True,False,False,False
0.1102898120880127,14,3,True,False,False,False
0.106029987335205,14,3,True,False,False,False
0.1169190406799316,14,3,True,False,False,False
0.0960991382598877,14,3,True,False,False,False
0.1199531555175781,14,3,True,False,False,False
0.1042990684509277,14,3,True,False,False,False
0.1042990684509277,14,3,True,False,False,False
0.1097331047058105,14,3,True,False,False,False
0.1151092052459716,14,3,True,False,False,False
0.1188771724700927,14,3,True,False,False,False
0.1063988208770752,14,3,True,False,False,False
0.1092500686645507,14,3,True,False,False,False
0.1118698120117187,14,3,True,False,False,False
0.1008229255676269,14,3,True,False,False,False
0.1006629467010498,14,3,True,False,False,False
0.1056761741638183,14,3,True,False,False,False
0.1030189990997314,14,3,True,False,False,False
0.1128950119018554,14,3,True,False,False,False
0.1125581264495849,14,3,True,False,False,False
